Sample	Time	Encoder 1 Pos	Encoder 2 Pos	Control Effort
1	0.001	2	1	0
2	0.002	2	1	0
3	0.003	2	1	0
4	0.004	2	1	0
5	0.005	2	1	0
6	0.006	2	1	0
7	0.007	2	1	0
8	0.009	2	1	0
9	0.01	2	1	0
10	0.011	2	1	0
11	0.012	2	1	0
12	0.013	2	1	0
13	0.014	2	1	0
14	0.015	2	1	0
15	0.016	2	1	0
16	0.018	2	1	0
17	0.019	2	1	0
18	0.02	2	1	0
19	0.021	2	1	0
20	0.022	2	1	0
21	0.023	2	1	0
22	0.024	2	1	0
23	0.025	2	1	0
24	0.027	2	1	0
25	0.028	2	1	0
26	0.029	2	1	0
27	0.03	2	1	0
28	0.031	2	1	0
29	0.032	2	1	0
30	0.033	2	1	0
31	0.034	2	1	0
32	0.036	2	1	0
33	0.037	2	1	0
34	0.038	2	1	0
35	0.039	2	1	0
36	0.04	2	1	0
37	0.041	2	1	0
38	0.042	2	1	0
39	0.043	2	1	0
40	0.045	2	1	0
41	0.046	2	1	0
42	0.047	2	1	0
43	0.048	2	1	0
44	0.049	2	1	0
45	0.05	2	1	0
46	0.051	2	1	0
47	0.052	2	1	0
48	0.054	2	1	0
49	0.055	2	1	0
50	0.056	2	1	0
51	0.057	2	1	0
52	0.058	2	1	0
53	0.059	2	1	0
54	0.06	2	1	0
55	0.061	2	1	0
56	0.063	2	1	0
57	0.064	2	1	0
58	0.065	2	1	0
59	0.066	2	1	0
60	0.067	2	1	0
61	0.068	2	1	0
62	0.069	2	1	0
63	0.07	2	1	0
64	0.072	2	1	0
65	0.073	2	1	0
66	0.074	2	1	0
67	0.075	2	1	0
68	0.076	2	1	0
69	0.077	2	1	0
70	0.078	2	1	0
71	0.08	2	1	0
72	0.081	2	1	0
73	0.082	2	1	0
74	0.083	2	1	0
75	0.084	2	1	0
76	0.085	2	1	0
77	0.086	2	1	0
78	0.087	2	1	0
79	0.089	2	1	0
80	0.09	2	1	0
81	0.091	2	1	0
82	0.092	2	1	0
83	0.093	2	1	0
84	0.094	2	1	0
85	0.095	2	1	0
86	0.096	2	1	0
87	0.098	2	1	0
88	0.099	2	1	0
89	0.1	2	1	0
90	0.101	2	1	0
91	0.102	2	1	0
92	0.103	2	1	0
93	0.104	2	1	0
94	0.105	2	1	0
95	0.107	2	1	0
96	0.108	2	1	0
97	0.109	2	1	0
98	0.11	2	1	0
99	0.111	2	1	0
100	0.112	2	1	0
101	0.113	2	1	0
102	0.114	2	1	0
103	0.116	2	1	0
104	0.117	2	1	0
105	0.118	2	1	0
106	0.119	2	1	0
107	0.12	2	1	0
108	0.121	2	1	0
109	0.122	2	1	0
110	0.123	2	1	0
111	0.125	2	1	0
112	0.126	2	1	0
113	0.127	2	1	0
114	0.128	2	1	0
115	0.129	2	1	0
116	0.13	2	1	0
117	0.131	2	1	0
118	0.132	2	1	0
119	0.134	2	1	0
120	0.135	2	1	0
121	0.136	2	1	0
122	0.137	2	1	0
123	0.138	2	1	0
124	0.139	2	1	0
125	0.14	2	1	0
126	0.141	2	1	0
127	0.143	2	1	0
128	0.144	2	1	0
129	0.145	2	1	0
130	0.146	2	1	0
131	0.147	2	1	0
132	0.148	2	1	0
133	0.149	2	1	0
134	0.15	2	1	0
135	0.152	2	1	0
136	0.153	2	1	0
137	0.154	2	1	0
138	0.155	2	1	0
139	0.156	2	1	0
140	0.157	2	1	0
141	0.158	2	1	0
142	0.16	2	1	0
143	0.161	2	1	0
144	0.162	2	1	0
145	0.163	2	1	0
146	0.164	2	1	0
147	0.165	2	1	0
148	0.166	2	1	0
149	0.167	2	1	0
150	0.169	2	1	0
151	0.17	2	1	0
152	0.171	2	1	0
153	0.172	2	1	0
154	0.173	2	1	0
155	0.174	2	1	0
156	0.175	2	1	0
157	0.176	2	1	0
158	0.178	2	1	0
159	0.179	2	1	0
160	0.18	2	1	0
161	0.181	2	1	0
162	0.182	2	1	0
163	0.183	2	1	0
164	0.184	2	1	0
165	0.185	2	1	0
166	0.187	2	1	0
167	0.188	2	1	0
168	0.189	2	1	0
169	0.19	2	1	0
170	0.191	2	1	0
171	0.192	2	1	0
172	0.193	2	1	0
173	0.194	2	1	0
174	0.196	2	1	0
175	0.197	2	1	0
176	0.198	2	1	0
177	0.199	2	1	0
178	0.2	2	1	0
179	0.201	2	1	0
180	0.202	2	1	0
181	0.203	2	1	0
182	0.205	2	1	0
183	0.206	2	1	0
184	0.207	2	1	0
185	0.208	2	1	0
186	0.209	2	1	0
187	0.21	2	1	0
188	0.211	2	1	0
189	0.212	2	1	0
190	0.214	2	1	0
191	0.215	2	1	0
192	0.216	2	1	0
193	0.217	2	1	0
194	0.218	2	1	0
195	0.219	2	1	0
196	0.22	2	1	0
197	0.221	2	1	0
198	0.223	2	1	0
199	0.224	2	1	0
200	0.225	2	1	0
201	0.226	2	1	0
202	0.227	2	1	0
203	0.228	2	1	0
204	0.229	2	1	0
205	0.231	2	1	0
206	0.232	2	1	0
207	0.233	2	1	0
208	0.234	2	1	0
209	0.235	2	1	0
210	0.236	2	1	0
211	0.237	2	1	0
212	0.238	2	1	0
213	0.24	2	1	0
214	0.241	2	1	0
215	0.242	2	1	0
216	0.243	2	1	0
217	0.244	2	1	0
218	0.245	2	1	0
219	0.246	2	1	0
220	0.247	2	1	0
221	0.249	2	1	0
222	0.25	2	1	0
223	0.251	2	1	0
224	0.252	2	1	0
225	0.253	2	1	0
226	0.254	2	1	0
227	0.255	2	1	0
228	0.256	2	1	0
229	0.258	2	1	0
230	0.259	2	1	0
231	0.26	2	1	0
232	0.261	2	1	0
233	0.262	2	1	0
234	0.263	2	1	0
235	0.264	2	1	0
236	0.265	2	1	0
237	0.267	2	1	0
238	0.268	2	1	0
239	0.269	2	1	0
240	0.27	2	1	0
241	0.271	2	1	0
242	0.272	2	1	0
243	0.273	2	1	0
244	0.274	2	1	0
245	0.276	2	1	0
246	0.277	2	1	0
247	0.278	2	1	0
248	0.279	2	1	0
249	0.28	2	1	0
250	0.281	2	1	0
251	0.282	2	1	0
252	0.283	2	1	0
253	0.285	2	1	0
254	0.286	2	1	0
255	0.287	2	1	0
256	0.288	2	1	0
257	0.289	2	1	0
258	0.29	2	1	0
259	0.291	2	1	0
260	0.292	2	1	0
261	0.294	2	1	0
262	0.295	2	1	0
263	0.296	2	1	0
264	0.297	2	1	0
265	0.298	2	1	0
266	0.299	2	1	0
267	0.3	2	1	0
268	0.301	2	1	0
269	0.303	2	1	0
270	0.304	2	1	0
271	0.305	2	1	0
272	0.306	2	1	0
273	0.307	2	1	0
274	0.308	2	1	0
275	0.309	2	1	0
276	0.311	2	1	0
277	0.312	2	1	0
278	0.313	2	1	0
279	0.314	2	1	0
280	0.315	2	1	0
281	0.316	2	1	0
282	0.317	2	1	0
283	0.318	2	1	0
284	0.32	2	1	0
285	0.321	2	1	0
286	0.322	2	1	0
287	0.323	2	1	0
288	0.324	2	1	0
289	0.325	2	1	0
290	0.326	2	1	0
291	0.327	2	1	0
292	0.329	2	1	0
293	0.33	2	1	0
294	0.331	2	1	0
295	0.332	2	1	0
296	0.333	2	1	0
297	0.334	2	1	0
298	0.335	2	1	0
299	0.336	2	1	0
300	0.338	2	1	0
301	0.339	2	1	0
302	0.34	2	1	0
303	0.341	2	1	0
304	0.342	2	1	0
305	0.343	2	1	0
306	0.344	2	1	0
307	0.345	2	1	0
308	0.347	2	1	0
309	0.348	2	1	0
310	0.349	2	1	0
311	0.35	2	1	0
312	0.351	2	1	0
313	0.352	2	1	0
314	0.353	2	1	0
315	0.354	2	1	0
316	0.356	2	1	0
317	0.357	2	1	0
318	0.358	2	1	0
319	0.359	2	1	0
320	0.36	2	1	0
321	0.361	2	1	0
322	0.362	2	1	0
323	0.363	2	1	0
324	0.365	2	1	0
325	0.366	2	1	0
326	0.367	2	1	0
327	0.368	2	1	0
328	0.369	2	1	0
329	0.37	2	1	0
330	0.371	2	1	0
331	0.372	2	1	0
332	0.374	2	1	0
333	0.375	2	1	0
334	0.376	2	1	0
335	0.377	2	1	0
336	0.378	2	1	0
337	0.379	2	1	0
338	0.38	2	1	0
339	0.381	2	1	0
340	0.383	2	1	0
341	0.384	2	1	0
342	0.385	2	1	0
343	0.386	2	1	0
344	0.387	2	1	0
345	0.388	2	1	0
346	0.389	2	1	0
347	0.391	2	1	0
348	0.392	2	1	0
349	0.393	2	1	0
350	0.394	2	1	0
351	0.395	2	1	0
352	0.396	2	1	0
353	0.397	2	1	0
354	0.398	2	1	0
355	0.4	2	1	0
356	0.401	2	1	0
357	0.402	2	1	0
358	0.403	2	1	0
359	0.404	2	1	0
360	0.405	2	1	0
361	0.406	2	1	0
362	0.407	2	1	0
363	0.409	2	1	0
364	0.41	2	1	0
365	0.411	2	1	0
366	0.412	2	1	0
367	0.413	2	1	0
368	0.414	2	1	0
369	0.415	2	1	0
370	0.416	2	1	0
371	0.418	2	1	0
372	0.419	2	1	0
373	0.42	2	1	0
374	0.421	2	1	0
375	0.422	2	1	0
376	0.423	2	1	0
377	0.424	2	1	0
378	0.425	2	1	0
379	0.427	2	1	0
380	0.428	2	1	0
381	0.429	2	1	0
382	0.43	2	1	0
383	0.431	2	1	0
384	0.432	2	1	0
385	0.433	2	1	0
386	0.434	2	1	0
387	0.436	2	1	0
388	0.437	2	1	0
389	0.438	2	1	0
390	0.439	2	1	0
391	0.44	2	1	0
392	0.441	2	1	0
393	0.442	2	1	0
394	0.443	2	1	0
395	0.445	2	1	0
396	0.446	2	1	0
397	0.447	2	1	0
398	0.448	2	1	0
399	0.449	2	1	0
400	0.45	2	1	0
401	0.451	2	1	0
402	0.452	2	1	0
403	0.454	2	1	0
404	0.455	2	1	0
405	0.456	2	1	0
406	0.457	2	1	0
407	0.458	2	1	0
408	0.459	2	1	0
409	0.46	2	1	0
410	0.461	2	1	0
411	0.463	2	1	0
412	0.464	2	1	0
413	0.465	2	1	0
414	0.466	2	1	0
415	0.467	2	1	0
416	0.468	2	1	0
417	0.469	2	1	0
418	0.471	2	1	0
419	0.472	2	1	0
420	0.473	2	1	0
421	0.474	2	1	0
422	0.475	2	1	0
423	0.476	2	1	0
424	0.477	2	1	0
425	0.478	2	1	0
426	0.48	2	1	0
427	0.481	2	1	0
428	0.482	2	1	0
429	0.483	2	1	0
430	0.484	2	1	0
431	0.485	2	1	0
432	0.486	2	1	0
433	0.487	2	1	0
434	0.489	2	1	0
435	0.49	2	1	0
436	0.491	2	1	0
437	0.492	2	1	0
438	0.493	2	1	0
439	0.494	2	1	0
440	0.495	2	1	0
441	0.496	2	1	0
442	0.498	2	1	0
443	0.499	2	1	0
444	0.5	2	1	0
445	0.501	2	1	0
446	0.502	2	1	0
447	0.503	2	1	0
448	0.504	2	1	0
449	0.505	2	1	0
450	0.507	2	1	0
451	0.508	2	1	0
452	0.509	2	1	0
453	0.51	2	1	0
454	0.511	2	1	0
455	0.512	2	1	0
456	0.513	2	1	0
457	0.514	2	1	0
458	0.516	2	1	0
459	0.517	2	1	0
460	0.518	2	1	0
461	0.519	2	1	0
462	0.52	2	1	0
463	0.521	2	1	0
464	0.522	2	1	0
465	0.523	2	1	0
466	0.525	2	1	0
467	0.526	2	1	0
468	0.527	2	1	0
469	0.528	2	1	0
470	0.529	2	1	0
471	0.53	2	1	0
472	0.531	2	1	0
473	0.532	2	1	0
474	0.534	2	1	0
475	0.535	2	1	0
476	0.536	2	1	0
477	0.537	2	1	0
478	0.538	2	1	0
479	0.539	2	1	0
480	0.54	2	1	0
481	0.542	2	1	0
482	0.543	2	1	0
483	0.544	2	1	0
484	0.545	2	1	0
485	0.546	2	1	0
486	0.547	2	1	0
487	0.548	2	1	0
488	0.549	2	1	0
489	0.551	2	1	0
490	0.552	2	1	0
491	0.553	2	1	0
492	0.554	2	1	0
493	0.555	2	1	0
494	0.556	2	1	0
495	0.557	2	1	0
496	0.558	2	1	0
497	0.56	2	1	0
498	0.561	2	1	0
499	0.562	2	1	0
500	0.563	2	1	0
501	0.564	2	1	0
502	0.565	2	1	0
503	0.566	2	1	0
504	0.567	2	1	0
505	0.569	2	1	0
506	0.57	2	1	0
507	0.571	2	1	0
508	0.572	2	1	0
509	0.573	2	1	0
510	0.574	2	1	0
511	0.575	2	1	0
512	0.576	2	1	0
513	0.578	2	1	0
514	0.579	2	1	0
515	0.58	2	1	0
516	0.581	2	1	0
517	0.582	2	1	0
518	0.583	2	1	0
519	0.584	2	1	0
520	0.585	2	1	0
521	0.587	2	1	0
522	0.588	2	1	0
523	0.589	2	1	0
524	0.59	2	1	0
525	0.591	2	1	0
526	0.592	2	1	0
527	0.593	2	1	0
528	0.594	2	1	0
529	0.596	2	1	0
530	0.597	2	1	0
531	0.598	2	1	0
532	0.599	2	1	0
533	0.6	2	1	0
534	0.601	2	1	0
535	0.602	2	1	0
536	0.603	2	1	0
537	0.605	2	1	0
538	0.606	2	1	0
539	0.607	2	1	0
540	0.608	2	1	0
541	0.609	2	1	0
542	0.61	2	1	0
543	0.611	2	1	0
544	0.612	2	1	0
545	0.614	2	1	0
546	0.615	2	1	0
547	0.616	2	1	0
548	0.617	2	1	0
549	0.618	2	1	0
550	0.619	2	1	0
551	0.62	2	1	0
552	0.622	2	1	0
553	0.623	2	1	0
554	0.624	2	1	0
555	0.625	2	1	0
556	0.626	2	1	0
557	0.627	2	1	0
558	0.628	2	1	0
559	0.629	2	1	0
560	0.631	2	1	0
561	0.632	2	1	0
562	0.633	2	1	0
563	0.634	2	1	0
564	0.635	2	1	0
565	0.636	2	1	0
566	0.637	2	1	0
567	0.638	2	1	0
568	0.64	2	1	0
569	0.641	2	1	0
570	0.642	2	1	0
571	0.643	2	1	0
572	0.644	2	1	0
573	0.645	2	1	0
574	0.646	2	1	0
575	0.647	2	1	0
576	0.649	2	1	0
577	0.65	2	1	0
578	0.651	2	1	0
579	0.652	2	1	0
580	0.653	2	1	0
581	0.654	2	1	0
582	0.655	2	1	0
583	0.656	2	1	0
584	0.658	2	1	0
585	0.659	2	1	0
586	0.66	2	1	0
587	0.661	2	1	0
588	0.662	2	1	0
589	0.663	2	1	0
590	0.664	2	1	0
591	0.665	2	1	0
592	0.667	2	1	0
593	0.668	2	1	0
594	0.669	2	1	0
595	0.67	2	1	0
596	0.671	2	1	0
597	0.672	2	1	0
598	0.673	2	1	0
599	0.674	2	1	0
600	0.676	2	1	0
601	0.677	2	1	0
602	0.678	2	1	0
603	0.679	2	1	0
604	0.68	2	1	0
605	0.681	2	1	0
606	0.682	2	1	0
607	0.683	2	1	0
608	0.685	2	1	0
609	0.686	2	1	0
610	0.687	2	1	0
611	0.688	2	1	0
612	0.689	2	1	0
613	0.69	2	1	0
614	0.691	2	1	0
615	0.692	2	1	0
616	0.694	2	1	0
617	0.695	2	1	0
618	0.696	2	1	0
619	0.697	2	1	0
620	0.698	2	1	0
621	0.699	2	1	0
622	0.7	2	1	0
623	0.702	2	1	0
624	0.703	2	1	0
625	0.704	2	1	0
626	0.705	2	1	0
627	0.706	2	1	0
628	0.707	2	1	0
629	0.708	2	1	0
630	0.709	2	1	0
631	0.711	2	1	0
632	0.712	2	1	0
633	0.713	2	1	0
634	0.714	2	1	0
635	0.715	2	1	0
636	0.716	2	1	0
637	0.717	2	1	0
638	0.718	2	1	0
639	0.72	2	1	0
640	0.721	2	1	0
641	0.722	2	1	0
642	0.723	2	1	0
643	0.724	2	1	0
644	0.725	2	1	0
645	0.726	2	1	0
646	0.727	2	1	0
647	0.729	2	1	0
648	0.73	2	1	0
649	0.731	2	1	0
650	0.732	2	1	0
651	0.733	2	1	0
652	0.734	2	1	0
653	0.735	2	1	0
654	0.736	2	1	0
655	0.738	2	1	0
656	0.739	2	1	0
657	0.74	2	1	0
658	0.741	2	1	0
659	0.742	2	1	0
660	0.743	2	1	0
661	0.744	2	1	0
662	0.745	2	1	0
663	0.747	2	1	0
664	0.748	2	1	0
665	0.749	2	1	0
666	0.75	2	1	0
667	0.751	2	1	0
668	0.752	2	1	0
669	0.753	2	1	0
670	0.754	2	1	0
671	0.756	2	1	0
672	0.757	2	1	0
673	0.758	2	1	0
674	0.759	2	1	0
675	0.76	2	1	0
676	0.761	2	1	0
677	0.762	2	1	0
678	0.763	2	1	0
679	0.765	2	1	0
680	0.766	2	1	0
681	0.767	2	1	0
682	0.768	2	1	0
683	0.769	2	1	0
684	0.77	2	1	0
685	0.771	2	1	0
686	0.772	2	1	0
687	0.774	2	1	0
688	0.775	2	1	0
689	0.776	2	1	0
690	0.777	2	1	0
691	0.778	2	1	0
692	0.779	2	1	0
693	0.78	2	1	0
694	0.782	2	1	0
695	0.783	2	1	0
696	0.784	2	1	0
697	0.785	2	1	0
698	0.786	2	1	0
699	0.787	2	1	0
700	0.788	2	1	0
701	0.789	2	1	0
702	0.791	2	1	0
703	0.792	2	1	0
704	0.793	2	1	0
705	0.794	2	1	0
706	0.795	2	1	0
707	0.796	2	1	0
708	0.797	2	1	0
709	0.798	2	1	0
710	0.8	2	1	0
711	0.801	2	1	0
712	0.802	2	1	0
713	0.803	2	1	0
714	0.804	2	1	0
715	0.805	2	1	0
716	0.806	2	1	0
717	0.807	2	1	0
718	0.809	2	1	0
719	0.81	2	1	0
720	0.811	2	1	0
721	0.812	2	1	0
722	0.813	2	1	0
723	0.814	2	1	0
724	0.815	2	1	0
725	0.816	2	1	0
726	0.818	2	1	0
727	0.819	2	1	0
728	0.82	2	1	0
729	0.821	2	1	0
730	0.822	2	1	0
731	0.823	2	1	0
732	0.824	2	1	0
733	0.825	2	1	0
734	0.827	2	1	0
735	0.828	2	1	0
736	0.829	2	1	0
737	0.83	2	1	0
738	0.831	2	1	0
739	0.832	2	1	0
740	0.833	2	1	0
741	0.834	2	1	0
742	0.836	2	1	0
743	0.837	2	1	0
744	0.838	2	1	0
745	0.839	2	1	0
746	0.84	2	1	0
747	0.841	2	1	0
748	0.842	2	1	0
749	0.843	2	1	0
750	0.845	2	1	0
751	0.846	2	1	0
752	0.847	2	1	0
753	0.848	2	1	0
754	0.849	2	1	0
755	0.85	2	1	0
756	0.851	2	1	0
757	0.853	2	1	0
758	0.854	2	1	0
759	0.855	2	1	0
760	0.856	2	1	0
761	0.857	2	1	0
762	0.858	2	1	0
763	0.859	2	1	0
764	0.86	2	1	0
765	0.862	2	1	0
766	0.863	2	1	0
767	0.864	2	1	0
768	0.865	2	1	0
769	0.866	2	1	0
770	0.867	2	1	0
771	0.868	2	1	0
772	0.869	2	1	0
773	0.871	2	1	0
774	0.872	2	1	0
775	0.873	2	1	0
776	0.874	2	1	0
777	0.875	2	1	0
778	0.876	2	1	0
779	0.877	2	1	0
780	0.878	2	1	0
781	0.88	2	1	0
782	0.881	2	1	0
783	0.882	2	1	0
784	0.883	2	1	0
785	0.884	2	1	0
786	0.885	2	1	0
787	0.886	2	1	0
788	0.887	2	1	0
789	0.889	2	1	0
790	0.89	2	1	0
791	0.891	2	1	0
792	0.892	2	1	0
793	0.893	2	1	0
794	0.894	2	1	0
795	0.895	2	1	0
796	0.896	2	1	0
797	0.898	2	1	0
798	0.899	2	1	0
799	0.9	2	1	0
800	0.901	2	1	0
801	0.902	2	1	0
802	0.903	2	1	0
803	0.904	2	1	0
804	0.905	2	1	0
805	0.907	2	1	0
806	0.908	2	1	0
807	0.909	2	1	0
808	0.91	2	1	0
809	0.911	2	1	0
810	0.912	2	1	0
811	0.913	2	1	0
812	0.914	2	1	0
813	0.916	2	1	0
814	0.917	2	1	0
815	0.918	2	1	0
816	0.919	2	1	0
817	0.92	2	1	0
818	0.921	2	1	0
819	0.922	2	1	0
820	0.923	2	1	0
821	0.925	2	1	0
822	0.926	2	1	0
823	0.927	2	1	0
824	0.928	2	1	0
825	0.929	2	1	0
826	0.93	2	1	0
827	0.931	2	1	0
828	0.933	2	1	0
829	0.934	2	1	0
830	0.935	2	1	0
831	0.936	2	1	0
832	0.937	2	1	0
833	0.938	2	1	0
834	0.939	2	1	0
835	0.94	2	1	0
836	0.942	2	1	0
837	0.943	2	1	0
838	0.944	2	1	0
839	0.945	2	1	0
840	0.946	2	1	0
841	0.947	2	1	0
842	0.948	2	1	0
843	0.949	2	1	0
844	0.951	2	1	0
845	0.952	2	1	0
846	0.953	2	1	0
847	0.954	2	1	0
848	0.955	2	1	0
849	0.956	2	1	0
850	0.957	2	1	0
851	0.958	2	1	0
852	0.96	2	1	0
853	0.961	2	1	0
854	0.962	2	1	0
855	0.963	2	1	0
856	0.964	2	1	0
857	0.965	2	1	0
858	0.966	2	1	0
859	0.967	2	1	0
860	0.969	2	1	0
861	0.97	2	1	0
862	0.971	2	1	0
863	0.972	2	1	0
864	0.973	2	1	0
865	0.974	2	1	0
866	0.975	2	1	0
867	0.976	2	1	0
868	0.978	2	1	0
869	0.979	2	1	0
870	0.98	2	1	0
871	0.981	2	1	0
872	0.982	2	1	0
873	0.983	2	1	0
874	0.984	2	1	0
875	0.985	2	1	0
876	0.987	2	1	0
877	0.988	2	1	0
878	0.989	2	1	0
879	0.99	2	1	0
880	0.991	2	1	0
881	0.992	2	1	0
882	0.993	2	1	0
883	0.994	2	1	0
884	0.996	2	1	0
885	0.997	2	1	0
886	0.998	2	1	0
887	0.999	2	1	0
888	1	2	1	0
889	1.001	2	1	0
890	1.002	2	1	0
891	1.003	2	1	0
892	1.005	2	1	0
893	1.006	2	1	0
894	1.007	2	1	0
895	1.008	2	1	0
896	1.009	2	1	0
897	1.01	2	1	0
898	1.011	2	1	0
899	1.013	2	1	0
900	1.014	2	1	0
901	1.015	2	1	0
902	1.016	2	1	0
903	1.017	2	1	0
904	1.018	2	1	0
905	1.019	2	1	0
906	1.02	2	1	0
907	1.022	2	1	0
908	1.023	2	1	0
909	1.024	2	1	0
910	1.025	2	1	0
911	1.026	2	1	0
912	1.027	2	1	0
913	1.028	2	1	0
914	1.029	2	1	0
915	1.031	2	1	0
916	1.032	2	1	0
917	1.033	2	1	0
918	1.034	2	1	0
919	1.035	2	1	0
920	1.036	2	1	0
921	1.037	2	1	0
922	1.038	2	1	0
923	1.04	2	1	0
924	1.041	2	1	0
925	1.042	2	1	0
926	1.043	2	1	0
927	1.044	2	1	0
928	1.045	2	1	0
929	1.046	2	1	0
930	1.047	2	1	0
931	1.049	2	1	0
932	1.05	2	1	0
933	1.051	2	1	0
934	1.052	2	1	0
935	1.053	2	1	0
936	1.054	2	1	0
937	1.055	2	1	0
938	1.056	2	1	0
939	1.058	2	1	0
940	1.059	2	1	0
941	1.06	2	1	0
942	1.061	2	1	0
943	1.062	2	1	0
944	1.063	2	1	0
945	1.064	2	1	0
946	1.065	2	1	0
947	1.067	2	1	0
948	1.068	2	1	0
949	1.069	2	1	0
950	1.07	2	1	0
951	1.071	2	1	0
952	1.072	2	1	0
953	1.073	2	1	0
954	1.074	2	1	0
955	1.076	2	1	0
956	1.077	2	1	0
957	1.078	2	1	0
958	1.079	2	1	0
959	1.08	2	1	0
960	1.081	2	1	0
961	1.082	2	1	0
962	1.084	2	1	0
963	1.085	2	1	0
964	1.086	2	1	0
965	1.087	2	1	0
966	1.088	2	1	0
967	1.089	2	1	0
968	1.09	2	1	0
969	1.091	2	1	0
970	1.093	2	1	0
971	1.094	2	1	0
972	1.095	2	1	0
973	1.096	2	1	0
974	1.097	2	1	0
975	1.098	2	1	0
976	1.099	2	1	0
977	1.1	2	1	0
978	1.102	2	1	0
979	1.103	2	1	0
980	1.104	2	1	0
981	1.105	2	1	0
982	1.106	2	1	0
983	1.107	2	1	0
984	1.108	2	1	0
985	1.109	2	1	0
986	1.111	2	1	0
987	1.112	2	1	0
988	1.113	2	1	0
989	1.114	2	1	0
990	1.115	2	1	0
991	1.116	2	1	0
992	1.117	2	1	0
993	1.118	2	1	0
994	1.12	2	1	0
995	1.121	2	1	0
996	1.122	2	1	0
997	1.123	2	1	0
998	1.124	2	1	0
999	1.125	2	1	0
1000	1.126	2	1	0
1001	1.127	2	1	0
1002	1.129	2	1	0
1003	1.13	2	1	0
1004	1.131	2	1	0
1005	1.132	2	1	0
1006	1.133	2	1	0
1007	1.134	2	1	0
1008	1.135	2	1	0
1009	1.136	2	1	0
1010	1.138	2	1	0
1011	1.139	2	1	0
1012	1.14	2	1	0
1013	1.141	2	1	0
1014	1.142	2	1	0
1015	1.143	2	1	0
1016	1.144	2	1	0
1017	1.145	2	1	0
1018	1.147	2	1	0
1019	1.148	2	1	0
1020	1.149	2	1	0
1021	1.15	2	1	0
1022	1.151	2	1	0
1023	1.152	2	1	0
1024	1.153	2	1	0
1025	1.154	2	1	0
1026	1.156	2	1	0
1027	1.157	2	1	0
1028	1.158	2	1	0
1029	1.159	2	1	0
1030	1.16	2	1	0
1031	1.161	2	1	0
1032	1.162	2	1	0
1033	1.164	2	1	0
1034	1.165	2	1	0
1035	1.166	2	1	0
1036	1.167	2	1	0
1037	1.168	2	1	0
1038	1.169	2	1	0
1039	1.17	2	1	0
1040	1.171	2	1	0
1041	1.173	2	1	0
1042	1.174	2	1	0
1043	1.175	2	1	0
1044	1.176	2	1	0
1045	1.177	2	1	0
1046	1.178	2	1	0
1047	1.179	2	1	0
1048	1.18	2	1	0
1049	1.182	2	1	0
1050	1.183	2	1	0
1051	1.184	2	1	0
1052	1.185	2	1	0
1053	1.186	2	1	0
1054	1.187	2	1	0
1055	1.188	2	1	0
1056	1.189	2	1	0
1057	1.191	2	1	0
1058	1.192	2	1	0
1059	1.193	2	1	0
1060	1.194	2	1	0
1061	1.195	2	1	0
1062	1.196	2	1	0
1063	1.197	2	1	0
1064	1.198	2	1	0
1065	1.2	2	1	0
1066	1.201	2	1	0
1067	1.202	2	1	0
1068	1.203	2	1	0
1069	1.204	2	1	0
1070	1.205	2	1	0
1071	1.206	2	1	0
1072	1.207	2	1	0
1073	1.209	2	1	0
1074	1.21	2	1	0
1075	1.211	2	1	0
1076	1.212	2	1	0
1077	1.213	2	1	0
1078	1.214	2	1	0
1079	1.215	2	1	0
1080	1.216	2	1	0
1081	1.218	2	1	0
1082	1.219	2	1	0
1083	1.22	2	1	0
1084	1.221	2	1	0
1085	1.222	2	1	0
1086	1.223	2	1	0
1087	1.224	2	1	0
1088	1.225	2	1	0
1089	1.227	2	1	0
1090	1.228	2	1	0
1091	1.229	2	1	0
1092	1.23	2	1	0
1093	1.231	2	1	0
1094	1.232	2	1	0
1095	1.233	2	1	0
1096	1.235	2	1	0
1097	1.236	2	1	0
1098	1.237	2	1	0
1099	1.238	2	1	0
1100	1.239	2	1	0
1101	1.24	2	1	0
1102	1.241	2	1	0
1103	1.242	2	1	0
1104	1.244	2	1	0
1105	1.245	2	1	0
1106	1.246	2	1	0
1107	1.247	2	1	0
1108	1.248	2	1	0
1109	1.249	2	1	0
1110	1.25	2	1	0
1111	1.251	2	1	0
1112	1.253	2	1	0
1113	1.254	2	1	0
1114	1.255	2	1	0
1115	1.256	2	1	0
1116	1.257	2	1	0
1117	1.258	2	1	0
1118	1.259	2	1	0
1119	1.26	2	1	0
1120	1.262	2	1	0
1121	1.263	2	1	0
1122	1.264	2	1	0
1123	1.265	2	1	0
1124	1.266	2	1	0
1125	1.267	2	1	0
1126	1.268	2	1	0
1127	1.269	2	1	0
1128	1.271	2	1	0
1129	1.272	2	1	0
1130	1.273	2	1	0
1131	1.274	2	1	0
1132	1.275	2	1	0
1133	1.276	2	1	0
1134	1.277	2	1	0
1135	1.278	2	1	0
1136	1.28	2	1	0
1137	1.281	2	1	0
1138	1.282	2	1	0
1139	1.283	2	1	0
1140	1.284	2	1	0
1141	1.285	2	1	0
1142	1.286	2	1	0
1143	1.287	2	1	0
1144	1.289	2	1	0
1145	1.29	2	1	0
1146	1.291	2	1	0
1147	1.292	2	1	0
1148	1.293	2	1	0
1149	1.294	2	1	0
1150	1.295	2	1	0
1151	1.296	2	1	0
