Sample	Time	Encoder 1 Pos	Encoder 2 Pos	Control Effort
574	0.646	0	-16	0
575	0.648	0	-16	0
576	0.649	0	-16	0
577	0.65	0	-16	0
578	0.651	0	-16	0
579	0.652	0	-16	0
580	0.653	0	-16	0
581	0.654	0	-16	0
582	0.655	0	-16	0
583	0.657	0	-16	0
584	0.658	0	-16	0
585	0.659	0	-16	0
586	0.66	0	-16	0
587	0.661	0	-16	0
588	0.662	0	-16	0
589	0.663	0	-16	0
590	0.664	0	-16	0
591	0.666	0	-16	0
592	0.667	0	-16	0
593	0.668	0	-16	0
594	0.669	0	-16	0
595	0.67	0	-16	0
596	0.671	0	-16	0
597	0.672	0	-16	0
598	0.673	0	-16	0
599	0.675	0	-16	0
600	0.676	0	-16	0
601	0.677	0	-16	0
602	0.678	0	-16	0
603	0.679	0	-16	0
604	0.68	0	-16	0
605	0.681	0	-16	0
606	0.682	0	-16	0
607	0.684	0	-16	0
608	0.685	0	-16	0
609	0.686	0	-16	0
610	0.687	0	-16	0
611	0.688	0	-16	0
612	0.689	0	-16	0
613	0.69	0	-16	0
614	0.691	0	-16	0
615	0.693	0	-16	0
616	0.694	0	-15	0
617	0.695	0	-15	0
618	0.696	0	-15	0
619	0.697	0	-15	0
620	0.698	0	-15	0
621	0.699	0	-15	0
622	0.701	0	-15	0
623	0.702	0	-15	0
624	0.703	0	-15	0
625	0.704	0	-14	0
626	0.705	0	-14	0
627	0.706	0	-14	0
628	0.707	0	-14	0
629	0.708	0	-14	0
630	0.71	0	-14	0
631	0.711	0	-14	0
632	0.712	0	-14	0
633	0.713	0	-14	0
634	0.714	0	-14	0
635	0.715	0	-14	0
636	0.716	0	-14	0
637	0.717	0	-14	0
638	0.719	0	-14	0
639	0.72	0	-14	0
640	0.721	0	-14	0
641	0.722	0	-14	0
642	0.723	0	-14	0
643	0.724	0	-14	0
644	0.725	0	-14	0
645	0.726	0	-14	0
646	0.728	0	-14	0
647	0.729	0	-14	0
648	0.73	0	-14	0
649	0.731	0	-14	0
650	0.732	0	-14	0
651	0.733	0	-14	0
652	0.734	0	-14	0
653	0.735	0	-14	0
654	0.737	0	-14	0
655	0.738	0	-14	0
656	0.739	0	-14	0
657	0.74	0	-14	0
658	0.741	0	-14	0
659	0.742	0	-13	0
660	0.743	0	-13	0
661	0.744	0	-13	0
662	0.746	0	-13	0
663	0.747	0	-13	0
664	0.748	0	-13	0
665	0.749	0	-13	0
666	0.75	0	-13	0
667	0.751	0	-13	0
668	0.752	0	-13	0
669	0.753	0	-13	0
670	0.755	0	-13	0
671	0.756	0	-13	0
672	0.757	0	-13	0
673	0.758	0	-13	0
674	0.759	0	-13	0
675	0.76	0	-13	0
676	0.761	0	-13	0
677	0.762	0	-13	0
678	0.764	0	-13	0
679	0.765	0	-13	0
680	0.766	0	-13	0
681	0.767	0	-13	0
682	0.768	0	-13	0
683	0.769	0	-13	0
684	0.77	0	-13	0
685	0.772	0	-13	0
686	0.773	0	-13	0
687	0.774	0	-13	0
688	0.775	0	-13	0
689	0.776	0	-13	0
690	0.777	0	-13	0
691	0.778	0	-13	0
692	0.779	0	-13	0
693	0.781	0	-13	0
694	0.782	0	-13	0
695	0.783	0	-13	0
696	0.784	0	-13	0
697	0.785	0	-13	0
698	0.786	0	-13	0
699	0.787	0	-13	0
700	0.788	0	-13	0
701	0.79	0	-13	0
702	0.791	0	-13	0
703	0.792	0	-13	0
704	0.793	0	-13	0
705	0.794	0	-13	0
706	0.795	0	-13	0
707	0.796	0	-13	0
708	0.797	0	-13	0
709	0.799	0	-13	0
710	0.8	0	-13	0
711	0.801	0	-13	0
712	0.802	0	-13	0
713	0.803	0	-13	0
714	0.804	0	-13	0
715	0.805	0	-13	0
716	0.806	0	-13	0
717	0.808	0	-13	0
718	0.809	0	-13	0
719	0.81	0	-13	0
720	0.811	0	-13	0
721	0.812	0	-13	0
722	0.813	0	-13	0
723	0.814	0	-13	0
724	0.815	0	-13	0
725	0.817	0	-13	0
726	0.818	0	-13	0
727	0.819	0	-13	0
728	0.82	0	-13	0
729	0.821	0	-13	0
730	0.822	0	-13	0
731	0.823	0	-13	0
732	0.824	0	-13	0
733	0.826	0	-13	0
734	0.827	0	-13	0
735	0.828	0	-13	0
736	0.829	0	-13	0
737	0.83	0	-13	0
738	0.831	0	-13	0
739	0.832	0	-13	0
740	0.833	0	-13	0
741	0.835	0	-13	0
742	0.836	0	-13	0
743	0.837	0	-13	0
744	0.838	0	-13	0
745	0.839	0	-13	0
746	0.84	0	-13	0
747	0.841	0	-13	0
748	0.843	0	-13	0
749	0.844	0	-13	0
750	0.845	0	-13	0
751	0.846	0	-13	0
752	0.847	0	-13	0
753	0.848	0	-13	0
754	0.849	0	-13	0
755	0.85	0	-13	0
756	0.852	0	-13	0
757	0.853	0	-13	0
758	0.854	0	-13	0
759	0.855	0	-13	0
760	0.856	0	-13	0
761	0.857	0	-13	0
762	0.858	0	-13	0
763	0.859	0	-13	0
764	0.861	0	-13	0
765	0.862	0	-13	0
766	0.863	0	-13	0
767	0.864	0	-13	0
768	0.865	0	-13	0
769	0.866	0	-13	0
770	0.867	0	-13	0
771	0.868	0	-13	0
772	0.87	0	-13	0
773	0.871	0	-13	0
774	0.872	0	-13	0
775	0.873	0	-13	0
776	0.874	0	-13	0
777	0.875	0	-13	0
778	0.876	0	-13	0
779	0.877	0	-13	0
780	0.879	0	-13	0
781	0.88	0	-13	0
782	0.881	0	-13	0
783	0.882	0	-13	0
784	0.883	0	-14	0
785	0.884	0	-14	0
786	0.885	0	-14	0
787	0.886	0	-14	0
788	0.888	0	-14	0
789	0.889	0	-14	0
790	0.89	0	-14	0
791	0.891	0	-14	0
792	0.892	0	-14	0
793	0.893	0	-14	0
794	0.894	0	-14	0
795	0.895	0	-14	0
796	0.897	0	-14	0
797	0.898	0	-14	0
798	0.899	0	-14	0
799	0.9	0	-14	0
800	0.901	0	-14	0
801	0.902	0	-14	0
802	0.903	0	-14	0
803	0.905	0	-14	0
804	0.906	0	-14	0
805	0.907	0	-14	0
806	0.908	0	-14	0
807	0.909	0	-14	0
808	0.91	0	-14	0
809	0.911	0	-14	0
810	0.912	0	-14	0
811	0.914	0	-14	0
812	0.915	0	-14	0
813	0.916	0	-14	0
814	0.917	0	-14	0
815	0.918	0	-14	0
816	0.919	0	-14	0
817	0.92	0	-14	0
818	0.921	0	-14	0
819	0.923	0	-14	0
820	0.924	0	-14	0
821	0.925	0	-14	0
822	0.926	0	-14	0
823	0.927	0	-14	0
824	0.928	0	-14	0
825	0.929	0	-14	0
826	0.93	0	-14	0
827	0.932	0	-14	0
828	0.933	0	-14	0
829	0.934	0	-14	0
830	0.935	0	-14	0
831	0.936	0	-14	0
832	0.937	0	-14	0
833	0.938	0	-14	0
834	0.939	0	-14	0
835	0.941	0	-14	0
836	0.942	0	-14	0
837	0.943	0	-14	0
838	0.944	0	-14	0
839	0.945	0	-14	0
840	0.946	0	-14	0
841	0.947	0	-14	0
842	0.948	0	-14	0
843	0.95	0	-14	0
844	0.951	0	-14	0
845	0.952	0	-14	0
846	0.953	0	-14	0
847	0.954	0	-15	0
848	0.955	0	-15	0
849	0.956	0	-15	0
850	0.957	0	-15	0
851	0.959	0	-15	0
852	0.96	0	-15	0
853	0.961	0	-15	0
854	0.962	0	-15	0
855	0.963	0	-15	0
856	0.964	0	-15	0
857	0.965	0	-15	0
858	0.966	0	-15	0
859	0.968	0	-15	0
860	0.969	0	-15	0
861	0.97	0	-15	0
862	0.971	0	-15	0
863	0.972	0	-15	0
864	0.973	0	-15	0
865	0.974	0	-15	0
866	0.976	0	-15	0
867	0.977	0	-15	0
868	0.978	0	-15	0
869	0.979	0	-15	0
870	0.98	0	-15	0
871	0.981	0	-15	0
872	0.982	0	-15	0
873	0.983	0	-15	0
874	0.985	0	-15	0
875	0.986	0	-15	0
876	0.987	0	-15	0
877	0.988	0	-15	0
878	0.989	0	-15	0
879	0.99	0	-15	0
880	0.991	0	-15	0
881	0.992	0	-15	0
882	0.994	0	-15	0
883	0.995	0	-15	0
884	0.996	0	-15	0
885	0.997	0	-15	0
886	0.998	0	-15	0
887	0.999	0	-15	0
888	1	0	-15	0
889	1.001	0	-15	0
890	1.003	0	-15	0
891	1.004	0	-15	0
892	1.005	0	-15	0
893	1.006	0	-15	0
894	1.007	0	-15	0
895	1.008	0	-15	0
896	1.009	0	-15	0
897	1.01	0	-15	0
898	1.012	0	-15	0
899	1.013	0	-15	0
900	1.014	0	-15	0
901	1.015	0	-15	0
902	1.016	0	-15	0
903	1.017	0	-15	0
904	1.018	0	-15	0
905	1.019	0	-15	0
906	1.021	0	-15	0
907	1.022	0	-15	0
908	1.023	0	-15	0
909	1.024	0	-15	0
910	1.025	0	-15	0
911	1.026	0	-15	0
912	1.027	0	-15	0
913	1.028	0	-15	0
914	1.03	0	-15	0
915	1.031	0	-15	0
916	1.032	0	-15	0
917	1.033	0	-15	0
918	1.034	0	-15	0
919	1.035	0	-15	0
920	1.036	0	-15	0
921	1.037	0	-15	0
922	1.039	0	-15	0
923	1.04	0	-15	0
924	1.041	0	-15	0
925	1.042	0	-15	0
926	1.043	0	-15	0
927	1.044	0	-15	0
928	1.045	0	-15	0
929	1.047	0	-15	0
930	1.048	0	-15	0
931	1.049	0	-15	0
932	1.05	0	-15	0
933	1.051	0	-15	0
934	1.052	0	-15	0
935	1.053	0	-15	0
936	1.054	0	-15	0
937	1.056	0	-15	0
938	1.057	0	-15	0
939	1.058	0	-15	0
940	1.059	0	-15	0
941	1.06	0	-15	0
942	1.061	0	-15	0
943	1.062	0	-15	0
944	1.063	0	-15	0
945	1.065	0	-15	0
946	1.066	0	-15	0
947	1.067	0	-15	0
948	1.068	0	-15	0
949	1.069	0	-15	0
950	1.07	0	-15	0
951	1.071	0	-15	0
952	1.072	0	-15	0
953	1.074	0	-15	0
954	1.075	0	-15	0
955	1.076	0	-15	0
956	1.077	0	-15	0
957	1.078	0	-15	0
958	1.079	0	-15	0
959	1.08	0	-15	0
960	1.081	0	-15	0
961	1.083	0	-16	0
962	1.084	0	-16	0
963	1.085	0	-16	0
964	1.086	0	-16	0
965	1.087	0	-16	0
966	1.088	0	-16	0
967	1.089	0	-16	0
968	1.09	0	-16	0
969	1.092	0	-16	0
970	1.093	0	-16	0
971	1.094	0	-16	0
972	1.095	0	-16	0
973	1.096	0	-16	0
974	1.097	0	-16	0
975	1.098	0	-16	0
976	1.099	0	-16	0
977	1.101	0	-16	0
978	1.102	0	-16	0
979	1.103	0	-16	0
980	1.104	0	-16	0
981	1.105	0	-16	0
982	1.106	0	-16	0
983	1.107	0	-16	0
984	1.108	0	-16	0
985	1.11	0	-16	0
986	1.111	0	-16	0
987	1.112	0	-16	0
988	1.113	0	-16	0
989	1.114	0	-16	0
990	1.115	0	-16	0
991	1.116	0	-17	0
992	1.118	0	-17	0
993	1.119	0	-17	0
994	1.12	0	-17	0
995	1.121	0	-17	0
996	1.122	0	-17	0
997	1.123	0	-17	0
998	1.124	0	-17	0
999	1.125	0	-17	0
1000	1.127	0	-17	0
1001	1.128	0	-17	0
1002	1.129	0	-17	0
1003	1.13	0	-17	0
1004	1.131	0	-17	0
1005	1.132	0	-17	0
1006	1.133	0	-17	0
1007	1.134	0	-17	0
1008	1.136	0	-17	0
1009	1.137	0	-17	0
1010	1.138	0	-17	0
1011	1.139	0	-17	0
1012	1.14	0	-17	0
1013	1.141	0	-17	0
1014	1.142	0	-17	0
1015	1.143	0	-17	0
1016	1.145	0	-17	0
1017	1.146	0	-17	0
1018	1.147	0	-17	0
1019	1.148	0	-17	0
1020	1.149	0	-17	0
1021	1.15	0	-17	0
1022	1.151	0	-17	0
1023	1.152	0	-17	0
1024	1.154	0	-17	0
1025	1.155	0	-17	0
1026	1.156	0	-17	0
1027	1.157	0	-17	0
1028	1.158	0	-17	0
1029	1.159	0	-17	0
1030	1.16	0	-17	0
1031	1.161	0	-17	0
1032	1.163	0	-17	0
1033	1.164	0	-17	0
1034	1.165	0	-17	0
1035	1.166	0	-17	0
1036	1.167	0	-17	0
1037	1.168	0	-17	0
1038	1.169	0	-17	0
1039	1.17	0	-17	0
1040	1.172	0	-17	0
1041	1.173	0	-17	0
1042	1.174	0	-17	0
1043	1.175	0	-17	0
1044	1.176	0	-17	0
1045	1.177	0	-17	0
1046	1.178	0	-17	0
1047	1.179	0	-17	0
1048	1.181	0	-17	0
1049	1.182	0	-17	0
1050	1.183	0	-17	0
1051	1.184	0	-17	0
1052	1.185	0	-17	0
1053	1.186	0	-17	0
1054	1.187	0	-17	0
1055	1.189	0	-17	0
1056	1.19	0	-17	0
1057	1.191	0	-17	0
1058	1.192	0	-17	0
1059	1.193	0	-17	0
1060	1.194	0	-17	0
1061	1.195	0	-17	0
